portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,iteration
Optimal Portfolio no_short,0.31568450132429654,0.04272156769596684,0.20669196330764011,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Blackrock World Gold Fund A2 SGD-H (57.70%); Infinity US 500 Stock Index SGD (42.30%),N/A,True,1.2106947329771716,0.23736162721502402,-0.15666951465231582,8.447943033762693e-17,0.0,0.0,1.4106842612391656e-16,3.3851956874467016e-17,0.4229845231551595,0.0,3.5700120511763734e-18,2.3200583366727202e-17,0.5770154768448406,169
Optimal Portfolio no_short,0.19299928696032334,0.03136848101741178,0.17711149318271746,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (58.56%); Blackrock World Gold Fund A2 SGD-H (41.44%),N/A,True,1.0033979394202457,0.13549040509506843,-0.20563563029605225,0.0,4.4000830279046534e-17,7.315015117097461e-17,0.0,0.0,0.5855702435919641,0.0,7.340318640644438e-18,0.0,0.414429756408036,170
Optimal Portfolio no_short,0.1477688945004747,0.012840349563797144,0.11331526624333167,1.0,1.0,1.0,0.0,,Schroder ISF Asian Opportunities A Acc SGD (45.01%); Amova Singapore Equity SGD (formerly Nikko AM) (36.49%); Blackrock World Gold Fund A2 SGD-H (18.51%),N/A,True,1.2726177801361473,0.12422825363351328,-0.11892324479029526,0.0,3.0699686773154266e-17,0.0,5.736265762518056e-17,0.3648660781695725,0.0,7.28897325844364e-19,0.4500645667771207,3.5864585202393697e-17,0.1850693550533067,171
Optimal Portfolio no_short,0.12789567401958069,0.018987031975128292,0.1377934395213658,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (98.70%); Blackrock World Gold Fund A2 SGD-H (1.30%),N/A,True,0.49157713326271235,0.09308611539851216,-0.17306666052547937,0.0,2.2518502770871072e-17,0.0,1.8699241855337388e-17,4.7889580244465765e-17,0.9869983268527749,3.514528825956419e-17,0.0,3.3100909110844115e-17,0.013001673147225182,172
Optimal Portfolio no_short,0.07972360168755069,0.016035281113992897,0.12663049045941857,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (48.42%); Blackrock World Gold Fund A2 SGD-H (22.17%); Amova Singapore Equity SGD (formerly Nikko AM) (20.52%),N/A,True,0.801218045661649,0.05032558631189705,-0.15808662810513896,9.068510277720089e-18,0.08883442385030234,0.0,1.8835590399681937e-18,0.2052451763496973,0.4842289381342937,9.487550184508235e-18,3.571498190333121e-18,0.0,0.2216914616657068,173
Optimal Portfolio no_short,0.026231276159827444,0.0017709059106475143,0.0420821329146648,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,United SGD Fund B Acc SGD (79.52%); Amova Singapore Equity SGD (formerly Nikko AM) (16.23%); Blackrock World Gold Fund A2 SGD-H (4.25%),N/A,True,0.45849971389644056,0.022984615323640337,-0.08860415643825159,0.0,0.795199602409403,0.0,0.0,0.16231685068220728,1.699719185114036e-17,5.200110966243153e-18,1.0155507489666541e-17,2.1013533788576346e-17,0.04248354690838979,174
Optimal Portfolio no_short,0.16294236834052447,0.018834988691940096,0.13724062332975648,1.0000000000000007,1.0000000000000007,1.0000000000000007,0.0,,Infinity US 500 Stock Index SGD (83.50%); Blackrock World Gold Fund A2 SGD-H (16.50%),N/A,True,0.6853347458089443,0.1284115557386343,-0.14866247822416478,1.9234156014370413e-17,0.0,5.763524794119067e-17,6.549845085717595e-17,0.0,0.8350315719145539,0.0,3.372025701258473e-17,0.0,0.16496842808544657,175
Optimal Portfolio no_short,0.15238298717030818,0.01827346809586238,0.13517939227508896,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (76.99%); Blackrock World Gold Fund A2 SGD-H (13.01%); Amova Singapore Equity SGD (formerly Nikko AM) (10.00%),N/A,True,0.668367312717459,0.11888162899456048,-0.23104845644853644,0.0,0.0,0.0,0.0,0.10004557767394179,0.769872242830274,1.5680269184171537e-17,6.2869282678561745e-18,0.0,0.13008217949578418,176
Optimal Portfolio no_short,0.1953534128349322,0.020020636429219883,0.1414942982215887,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (69.93%); Blackrock World Gold Fund A2 SGD-H (30.07%),N/A,True,1.0506811973326853,0.15864891271469578,-0.15860357379578738,1.549703835738934e-17,0.0,0.0,3.7207278564672613e-17,0.6993188026673148,1.4081219932798006e-16,2.809440716312875e-17,8.21022791594775e-17,4.665486191777243e-17,0.300681197332685,177
Optimal Portfolio no_short,0.16599726882822333,0.03265603151981393,0.18070979918038182,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (74.93%); Blackrock World Gold Fund A2 SGD-H (21.09%); Schroder ISF Asian Opportunities A Acc SGD (3.99%),N/A,True,0.78471634034559,0.10612787770856447,-0.18826815094287397,8.91422560380803e-19,0.0,7.056395406011539e-18,5.391471328981079e-17,2.566139180125145e-16,0.7492713781213446,0.0,0.03985061019878182,0.0,0.21087801167987344,178
Optimal Portfolio no_short,0.23710459600367872,0.0501986763103131,0.22405061104650686,1.0,1.0,1.0,0.0,,Blackrock World Gold Fund A2 SGD-H (69.69%); Infinity US 500 Stock Index SGD (22.06%); Amova Singapore Equity SGD (formerly Nikko AM) (8.24%),N/A,True,1.3862641229234427,0.1450736894347714,-0.2947385556163469,0.0,9.185006006649076e-19,0.0,1.0110429171009545e-17,0.08242245525652059,0.220637977898068,0.0,0.0,3.51662112782896e-18,0.6969395668454115,179
Optimal Portfolio no_short,0.182862518165377,0.015664820961723284,0.12515918249063185,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (93.98%); Blackrock World Gold Fund A2 SGD-H (6.02%),N/A,True,0.5517175430680687,0.154143679735551,-0.12593432122785753,0.0,1.1636624938485268e-17,1.651588013171226e-17,8.983092446608001e-18,1.332798487328157e-16,0.9398293779858283,1.7361325728298568e-16,4.6153416246494755e-17,2.555104399182398e-17,0.06017062201417132,180
Optimal Portfolio no_short,0.09798512779800202,0.019515555111727423,0.13969808556929986,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (62.06%); Schroder ISF Asian Opportunities A Acc SGD (37.94%),N/A,True,0.8639230738261889,0.06220661009316841,-0.2760475504749649,0.0,3.8491103233010006e-17,0.0,0.0,4.772621754357712e-17,0.6205628548037183,0.0,0.37943714519628197,2.8289865900499713e-19,0.0,181
Optimal Portfolio no_short,0.16146368382139148,0.01775134988645184,0.1332341918820084,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (93.06%); Blackrock World Gold Fund A2 SGD-H (6.94%),N/A,True,0.8193688584646412,0.12891954236289643,-0.20760139731199656,0.0,0.0,0.0,0.0,0.9306311415353589,0.0,4.8716070540209025e-17,2.3005716489168146e-16,0.0,0.06936885846464116,182
Optimal Portfolio no_short,0.12937808583136362,0.025560195945551624,0.15987556394130914,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.4750000000000001,0.08251772659785231,-0.25091986842684644,4.714193630872446e-19,3.0281238329047287e-17,0.0,0.0,0.0,1.0,0.0,1.6602979410127866e-17,4.4104607217290256e-18,7.399122224534089e-17,183
Optimal Portfolio no_short,0.18138740362123146,0.027088243319821435,0.16458506408487203,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (47.98%); Blackrock World Gold Fund A2 SGD-H (29.01%); Schroder ISF Asian Opportunities A Acc SGD (23.02%),N/A,True,1.0807547269118185,0.13172562420155884,-0.18533269085024684,6.857096618313867e-18,8.037614860580024e-18,0.0,0.0,0.0,0.47976608939338494,1.1790599466803426e-17,0.2301740364464626,0.0,0.2900598741601526,184
Optimal Portfolio no_short,0.19818347984591547,0.027505520272285585,0.16584788292976665,1.0,1.0,1.0,0.0,,Schroder ISF Asian Opportunities A Acc SGD (39.99%); Blackrock World Gold Fund A2 SGD-H (28.88%); Amova Singapore Equity SGD (formerly Nikko AM) (20.84%),N/A,True,1.3103849094152085,0.1477566926800586,-0.16627275747028902,0.0,9.197631958120503e-18,0.0,3.0583530256939073e-17,0.2084456880160661,0.10289631088603723,6.7958863658348904e-18,0.39990642475611243,0.0,0.2887515763417843,185
Optimal Portfolio no_short,0.17086091701676398,0.01717680316610703,0.13106030354805007,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (69.39%); Fidelity World A-ACC-SGD (17.75%); Blackrock World Gold Fund A2 SGD-H (9.57%),N/A,True,0.788038094680094,0.13937011121223444,-0.18465342749391245,0.0,0.0,2.8305061114942156e-17,1.2127178193004761e-17,0.03282800368644152,0.6939203796172285,0.177541670485993,0.0,5.1327493059297725e-17,0.09570994621033711,186
Optimal Portfolio no_short,0.1790211706471515,0.01668903329495658,0.12918604140911114,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (81.14%); Schroder ISF Asian Opportunities A Acc SGD (12.94%); Blackrock World Gold Fund A2 SGD-H (5.92%),N/A,True,0.6831261526169906,0.14842460960639778,-0.21705073566182176,1.6787699297051322e-17,3.259712341185642e-17,0.0,1.3839490327250395e-17,0.0,0.8113895514342405,0.0,0.1294086772174112,4.8245760856118324e-17,0.05920177134834836,187
Optimal Portfolio no_short,0.15388148231844934,0.009546628422020313,0.09770684941200547,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Infinity US 500 Stock Index SGD (67.27%); Amova Singapore Equity SGD (formerly Nikko AM) (32.73%),N/A,True,0.5650109011543896,0.1363793302114121,-0.10344677553114179,5.526343609182435e-18,0.0,0.0,0.0,0.3273123678341443,0.672687632165856,0.0,0.0,1.6086378892691895e-17,0.0,188
Optimal Portfolio no_short,0.13717049775283385,0.013363064895086837,0.11559872358761941,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (84.48%); Blackrock World Gold Fund A2 SGD-H (15.52%),N/A,True,0.6728621056081443,0.11267154544517466,-0.15893152680494427,1.0971354589302187e-17,2.702349747541075e-17,0.0,5.710895406122983e-18,6.273431820073447e-18,0.8448140348171418,0.0,2.1597198274196075e-17,1.2121790366788463e-17,0.15518596518285824,189
Optimal Portfolio no_short,0.216422326311616,0.013948949722162936,0.1181056718458641,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (98.98%); Blackrock World Gold Fund A2 SGD-H (1.02%),N/A,True,0.48801832191542927,0.19084925182098397,-0.1713122617373627,2.9622657391115924e-17,0.0,0.0,0.0,0.0,0.989789551438879,6.071532165918825e-18,1.7801647549191448e-16,0.0,0.01021044856112084,190
Optimal Portfolio no_short,0.1860025317343636,0.01774156933087427,0.13319748244946025,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (68.34%); Blackrock World Gold Fund A2 SGD-H (31.66%),N/A,True,1.0665580070941227,0.15347632129442745,-0.13169041596692554,0.0,1.0883322488633011e-16,0.0,2.4843594681371922e-17,0.6834419929058773,0.0,9.035496971063994e-18,0.0,3.2678191026979027e-17,0.31655800709412285,191
Optimal Portfolio no_short,0.24455745409397175,0.013659332009761736,0.11687314494682573,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.4750000000000002,0.21951534540940856,-0.08398186077839453,0.0,5.684464318460939e-17,1.5706757176208213e-17,8.363140445015909e-17,0.0,1.0,1.1102230246251565e-16,0.0,0.0,1.1489680962458975e-17,192
Optimal Portfolio no_short,0.19178552107412988,0.014350404430524039,0.11979317355560808,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.4750000000000002,0.16547644628483582,-0.1253795060315157,0.0,5.684464318460939e-17,1.5706757176208213e-17,8.363140445015909e-17,0.0,1.0,1.1102230246251565e-16,0.0,0.0,1.1489680962458975e-17,193
Optimal Portfolio no_short,0.13266949757657237,0.013365077592012829,0.11560742879249944,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (57.92%); Infinity US 500 Stock Index SGD (42.08%),N/A,True,0.6342856450011587,0.10816685532454885,-0.21584452258854925,0.0,4.297302139582919e-18,1.5920760320987842e-17,8.97906689881935e-18,0.5792205272769405,0.42077947272305966,3.1651385224078557e-17,0.0,0.0,3.798330083212447e-18,194
Optimal Portfolio no_short,0.24022476439585327,0.042091643169005516,0.20516247992507186,1.0,1.0,1.0,0.0,,Blackrock World Gold Fund A2 SGD-H (57.80%); Fidelity World A-ACC-SGD (42.20%),N/A,True,1.644510551882112,0.16305675191934316,-0.15297202300115764,4.3885418357208765e-17,2.777990818738574e-17,0.0,4.0133701794180914e-17,0.0,2.386452348592194e-16,0.42195779247155096,2.8834737994374386e-17,2.6686306477166856e-17,0.5780422075284487,195
Optimal Portfolio no_short,0.16693946327846756,0.019461015771131143,0.13950274467239396,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.4750000000000002,0.13126093436472713,-0.2372593400297187,2.9608710318323913e-17,2.1303617616071026e-18,0.0,0.0,1.831270910709106e-16,0.9999999999999998,1.6653345369377348e-16,1.1682923752147911e-17,0.0,3.362891538074547e-17,196
Optimal Portfolio no_short,0.09812200519273738,0.017148979182437716,0.13095411097952486,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (59.61%); Infinity US 500 Stock Index SGD (21.26%); Schroder ISF Asian Opportunities A Acc SGD (18.67%),N/A,True,0.8360750450172602,0.06668221002493491,-0.24153930809016355,1.4888471032513983e-17,8.473592537547623e-18,0.0,0.0,0.5961301445160629,0.2126470714033656,1.3444633454761634e-17,0.18667917770954348,1.8731546899457156e-17,0.004543606371028022,197
Optimal Portfolio no_short,0.1259753002018724,0.010595155175872291,0.10293277017486846,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Infinity US 500 Stock Index SGD (64.15%); Amova Singapore Equity SGD (formerly Nikko AM) (33.91%); Blackrock World Gold Fund A2 SGD-H (1.94%),N/A,True,0.5929367991928088,0.10655084904610652,-0.1379886336820063,4.662825700453428e-18,9.161356277223672e-17,1.4442836712002137e-17,0.0,0.33910809417560267,0.641533416965952,0.0,0.0,0.0,0.01935848885844564,198
Optimal Portfolio no_short,0.1443640706158193,0.010731585217310201,0.10359336473592409,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (100.00%),N/A,True,0.7500000000000001,0.12468949771741726,-0.1545407636062176,2.175477000918325e-17,0.0,1.071385757084846e-17,2.5433867913983092e-17,1.0,0.0,0.0,2.2306733048875547e-17,2.6769429188078308e-17,0.0,199
Optimal Portfolio no_short,0.1573561476910064,0.01344055938912552,0.11593342653922345,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (97.30%); Blackrock World Gold Fund A2 SGD-H (2.70%),N/A,True,0.7769517029030485,0.13271512214427628,-0.14723626485930308,2.7514731198204503e-17,2.98426360170584e-17,2.5285983113304582e-17,0.0,0.9730482970969514,0.0,5.14028161944795e-17,1.736067032285851e-17,2.6854481664067495e-17,0.02695170290304849,200
Optimal Portfolio no_short,0.1332734299520545,0.01786969731683575,0.13367758718960987,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (88.85%); Fidelity World A-ACC-SGD (11.15%),N/A,True,0.8336559667682714,0.10051231820452229,-0.20738977424043648,2.2793532181160648e-17,0.0,1.4916570934512e-17,2.1324062188996808e-17,0.8884587109756386,0.0,0.1115412890243615,0.0,2.806680884369267e-18,7.291789642603603e-17,201
Optimal Portfolio no_short,0.14677981941146429,0.026715629151418983,0.16344916381376498,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.47500000000000014,0.09780116596719615,-0.23365203005240787,2.4959831690662477e-17,2.6745990718700027e-17,0.0,0.0,1.6076810481970978e-16,0.9999999999999999,2.7755575615628914e-17,1.6752703146367994e-17,1.9109114895270897e-17,3.7422770765419266e-18,202
Optimal Portfolio no_short,0.11127752182815327,0.012630973225647798,0.11238760263324331,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Fidelity World A-ACC-SGD (66.59%); Schroder ISF Asian Opportunities A Acc SGD (33.41%),N/A,True,1.5,0.08812073758113231,-0.23206597550808494,2.2491276908069503e-17,1.6706267944147386e-17,0.0,0.0,4.941309444919039e-18,1.238499985746502e-16,0.6659006960119631,0.3340993039880369,2.3228297303256394e-17,1.0572498643612017e-17,203
Optimal Portfolio no_short,0.03661186190423131,0.005380332645438904,0.07335075081714504,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,LionGlobal SGD Money Market A Acc SGD (57.39%); Schroder ISF Asian Opportunities A Acc SGD (42.61%),N/A,True,0.782584899046114,0.026747918720926654,-0.17278690191466273,0.5739320807631088,1.723881454251952e-16,0.0,0.0,1.6696713456276768e-17,1.6479873021779667e-17,0.0,0.42606791923689136,0.0,1.3227266504323154e-17,204
Optimal Portfolio no_short,0.13314535991355952,0.017991991763942422,0.1341342303960567,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (57.27%); Infinity US 500 Stock Index SGD (42.73%),N/A,True,0.6324953362105561,0.10016004167966508,-0.21002585665902263,0.0,4.4231192125143825e-17,0.0,0.0,0.572710313492931,0.42728968650706917,0.0,0.0,4.0096276033468663e-17,0.0,205
Optimal Portfolio no_short,0.22586894833699747,0.015107148659251508,0.12291114131457534,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (98.58%); Blackrock World Gold Fund A2 SGD-H (1.42%),N/A,True,0.49315790258114744,0.1981725091283697,-0.17301269082979542,0.0,0.0,4.2028965049094565e-17,0.0,1.8046825978164335e-16,0.9857585077794924,0.0,0.0,4.829153518294488e-17,0.014241492220507707,206
Optimal Portfolio no_short,0.19691271863771695,0.01958452239052545,0.13994471190625765,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Fidelity World A-ACC-SGD (72.20%); Amova Singapore Equity SGD (formerly Nikko AM) (27.80%),N/A,True,1.2915239240464937,0.16100776092175362,-0.31784655849717847,2.4192995515216913e-17,0.0,0.0,1.8845410218818307e-17,0.27796810127134153,2.333130765799833e-17,0.7220318987286588,0.0,1.020743442664664e-18,1.910323061949102e-17,207
Optimal Portfolio no_short,0.09613681122252903,0.017507772327633044,0.1323169389293489,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (80.14%); Amova Singapore Equity SGD (formerly Nikko AM) (19.86%),N/A,True,0.5296193137448484,0.06403922862186845,-0.2228428405268572,2.5376246983977587e-18,0.0,5.0911093329490975e-17,4.082903756917217e-17,0.19861568634489632,0.8013843136551019,1.8748181948424486e-15,2.921310264146346e-17,0.0,0.0,208
Optimal Portfolio no_short,0.15096709947741635,0.012573262198355832,0.1121305587177547,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (81.23%); Amova Singapore Equity SGD (formerly Nikko AM) (18.77%),N/A,True,0.5266127612624263,0.12791611878043066,-0.13873600974602296,0.0,4.498377138510932e-18,1.64042854096274e-17,6.1832846354748634e-18,0.18768276822700516,0.812317231772995,0.0,0.0,0.0,0.0,209
Optimal Portfolio no_short,0.14186522125897083,0.01687309507050136,0.12989647828367543,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.47500000000000014,0.11093121362971835,-0.15444802603523689,1.5908464154488172e-17,0.0,0.0,2.0537578420532617e-17,0.0,1.0,2.4382090344962673e-18,2.087333929449773e-18,0.0,1.2733829930482639e-16,210
Optimal Portfolio no_short,0.12587393068978706,0.021914876014190034,0.14803673873126913,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Infinity US 500 Stock Index SGD (99.93%); Blackrock World Gold Fund A2 SGD-H (0.07%),N/A,True,0.47585538419632784,0.08569665799710532,-0.23134160972381712,0.0,0.0,7.187285835682206e-17,0.0,0.0,0.9993291104342529,9.632145128532624e-18,0.0,0.0,0.0006708895657473528,211
Optimal Portfolio no_short,0.23647647475932582,0.03490942669804893,0.18684064519811777,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Schroder ISF Asian Opportunities A Acc SGD (62.69%); Blackrock World Gold Fund A2 SGD-H (37.31%),N/A,True,1.5932830215641434,0.17247585914623612,-0.2547529319705336,0.0,0.0,1.2498125481390872e-17,0.0,0.0,0.0,1.479185988682036e-17,0.6268679137434267,6.14981277630621e-17,0.3731320862565735,212
Optimal Portfolio no_short,0.1789173686388702,0.017320094776757382,0.13160583108949764,1.0000000000000007,1.0000000000000007,1.0000000000000007,0.0,,Infinity US 500 Stock Index SGD (96.11%); Blackrock World Gold Fund A2 SGD-H (3.89%),N/A,True,0.5246273647522841,0.14716386154814834,-0.16470534553097926,0.0,4.884357224069304e-17,0.0,8.36075996497441e-18,7.602998078017244e-17,0.9610765766648754,4.0320066579620254e-16,0.0,0.0,0.03892342333512452,213
Optimal Portfolio no_short,0.165737007429125,0.029355764083282547,0.17133523888354826,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (68.71%); Blackrock World Gold Fund A2 SGD-H (31.29%),N/A,True,1.0629191686907635,0.11191810660977368,-0.22359088973741836,2.578268328486015e-17,0.0,1.6112127211752916e-17,2.5684673488517214e-17,0.6870808313092365,1.1193729895895737e-17,0.0,0.0,2.632817549079988e-17,0.31291916869076364,214
Optimal Portfolio no_short,0.17105583787940265,0.018271679583552334,0.13517277678420433,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (98.59%); Blackrock World Gold Fund A2 SGD-H (1.41%),N/A,True,0.7640906707111963,0.13755775864289005,-0.2554925771889244,0.0,0.0,0.0,0.0,0.9859093292888039,0.0,4.5260307867125574e-17,1.8579956508502304e-17,0.0,0.014090670711196214,215
Optimal Portfolio no_short,0.09816595504347031,0.009914567758830017,0.09957192254260243,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (84.34%); Infinity US 500 Stock Index SGD (15.66%),N/A,True,0.7069343320716583,0.07998924748561528,-0.1298012789015599,1.7722640101408933e-17,0.0,0.0,1.5492229421596996e-17,0.8433975711696665,0.15660242883033343,0.0,0.0,6.932184375842439e-18,6.215084264636634e-17,216
Optimal Portfolio no_short,0.1805244587123598,0.02275474121234823,0.15084674743708673,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (47.23%); Blackrock World Gold Fund A2 SGD-H (32.95%); Infinity US 500 Stock Index SGD (19.82%),N/A,True,1.0250013352227394,0.13880743315638805,-0.17806136281840013,0.0,6.034952942692722e-17,0.0,0.0,0.4723076765843407,0.19818901034738812,2.0889700449240453e-17,0.0,1.875446281079649e-17,0.3295033130682711,217
Optimal Portfolio no_short,0.14263849164804054,0.01786571056920395,0.13366267455503034,1.0,1.0,1.0,0.0,,Schroder ISF Asian Opportunities A Acc SGD (61.62%); Infinity US 500 Stock Index SGD (17.70%); Amova Singapore Equity SGD (formerly Nikko AM) (10.55%),N/A,True,1.2647885794401081,0.1098846889378333,-0.234545189018466,7.37137886468741e-18,2.395081214631359e-17,0.0,0.0,0.10548841662213591,0.1769922096372352,0.0,0.616231746601125,0.0,0.10128762713950401,218
Optimal Portfolio no_short,0.043747295163753044,0.005532334015651535,0.0743796613036893,1.0000000000000013,1.0000000000000013,1.0000000000000013,0.0,,United SGD Fund B Acc SGD (80.76%); Blackrock World Gold Fund A2 SGD-H (19.24%),N/A,True,0.6031476001078047,0.03360468280172523,-0.08385985018746811,0.0,0.8076425351353498,0.0,0.0,0.0,0.0,2.1044604183128815e-18,0.0,0.0,0.19235746486465144,219
Optimal Portfolio no_short,0.2376247236585615,0.009270174118328717,0.0962817434321207,1.0000000000000007,1.0000000000000007,1.0000000000000007,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (95.64%); Infinity US 500 Stock Index SGD (4.36%),N/A,True,0.7380138743056119,0.22062940444162552,-0.09254716237088834,0.0,3.781432740197932e-15,1.7621724859782027e-17,0.0,0.9564140883840446,0.04358591161595205,0.0,0.0,7.071153221095596e-17,1.6369695140019392e-16,220
Optimal Portfolio no_short,0.12583879439850576,0.015213722613608031,0.12334392005124546,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (58.55%); Amova Singapore Equity SGD (formerly Nikko AM) (41.45%),N/A,True,0.5889885910388419,0.09794696960689103,-0.19010730235655793,9.221209068110857e-19,0.0,4.2466502784012936e-17,4.769897971016958e-17,0.41450396741397,0.58549603258603,0.0,2.1424932600290122e-17,0.0,0.0,221
Optimal Portfolio no_short,0.141628478739366,0.015756999783169988,0.1255268886859305,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (90.31%); Blackrock World Gold Fund A2 SGD-H (9.69%),N/A,True,0.598564549153248,0.11274064580355435,-0.1958289680648263,0.0,3.2781359015029927e-17,0.0,0.0,0.0,0.9030866281150997,8.053171881852035e-17,8.903185398865059e-17,0.0,0.09691337188490035,222
Optimal Portfolio no_short,0.1056950893908008,0.0182509968188635,0.13509625020282207,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (77.41%); Blackrock World Gold Fund A2 SGD-H (21.17%); Amova Singapore Equity SGD (formerly Nikko AM) (1.41%),N/A,True,0.7488458451088668,0.07223492855621771,-0.3081670612030799,8.339943762024247e-18,9.96218390690751e-18,0.0,0.0,0.014120768203973899,0.7741438326958114,0.0,2.0040727179617973e-17,0.0,0.21173539910021477,223
Optimal Portfolio no_short,0.163428773630417,0.013332989737080683,0.11546856601292269,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (81.87%); Blackrock World Gold Fund A2 SGD-H (18.13%),N/A,True,0.9313321267738156,0.13898495911243575,-0.12959990594323334,8.777083671441753e-18,3.899860332927062e-17,0.0,6.93148286954022e-17,0.8186678732261845,0.0,0.0,0.0,3.8794316379382985e-17,0.18133212677381555,224
Optimal Portfolio no_short,0.16813249413819245,0.00972814710359093,0.09863136977448367,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (68.39%); Schroder ISF Asian Opportunities A Acc SGD (31.61%),N/A,True,0.9870799248604362,0.15029755778160908,-0.13571341035424345,6.194004174599708e-17,0.0,3.682060291540178e-17,0.0,0.6838934335194186,0.0,1.2648242207171013e-17,0.31610656648058144,1.4962676097990167e-17,4.2170411376865063e-17,225
